cell,group in,group out,nuclide,mean,std. dev.
3,70,46,total,0.0,0.0
3,70,47,total,0.0,0.0
3,70,48,total,0.0,0.0
3,70,49,total,0.0,0.0
3,70,50,total,0.0,0.0
3,70,51,total,0.0,0.0
3,70,52,total,0.0,0.0
3,70,53,total,0.0,0.0
3,70,54,total,0.0,0.0
3,70,55,total,0.0,0.0
3,70,56,total,0.0,0.0
3,70,57,total,0.0,0.0
3,70,58,total,0.0,0.0
3,70,59,total,0.0,0.0
3,70,60,total,0.0,0.0
3,70,61,total,0.0,0.0
3,70,62,total,0.0,0.0
3,70,63,total,0.0,0.0
3,70,64,total,0.0,0.0
3,70,65,total,0.0,0.0
3,70,66,total,0.0,0.0
3,70,67,total,0.0,0.0
3,70,68,total,0.0,0.0
3,70,69,total,0.0,0.0
3,70,70,total,0.0,0.0
3,70,71,total,0.0,0.0
3,70,72,total,0.0,0.0
3,70,73,total,0.0,0.0
3,70,74,total,0.0,0.0
3,70,75,total,0.0,0.0
3,70,76,total,0.0,0.0
3,70,77,total,0.0,0.0
3,70,78,total,0.0,0.0
3,70,79,total,0.0,0.0
3,70,80,total,0.0,0.0
3,70,81,total,0.0,0.0
3,70,82,total,0.0,0.0
3,70,83,total,0.0,0.0
3,70,84,total,0.0,0.0
3,70,85,total,0.0,0.0
3,70,86,total,0.0,0.0
3,70,87,total,0.0,0.0
3,70,88,total,0.0,0.0
3,70,89,total,0.0,0.0
3,70,90,total,0.0,0.0
3,70,91,total,0.0,0.0
3,70,92,total,0.0,0.0
3,70,93,total,0.0,0.0
3,70,94,total,0.0,0.0
3,70,95,total,0.0,0.0
3,70,96,total,0.0,0.0
3,70,97,total,0.0,0.0
3,70,98,total,0.0,0.0
3,70,99,total,0.0,0.0
3,70,100,total,0.0,0.0
3,70,101,total,0.0,0.0
3,70,102,total,0.0,0.0
3,70,103,total,0.0,0.0
3,70,104,total,0.0,0.0
3,70,105,total,0.0,0.0
3,70,106,total,0.0,0.0
3,70,107,total,0.0,0.0
3,70,108,total,0.0,0.0
3,70,109,total,0.0,0.0
3,70,110,total,0.0,0.0
3,70,111,total,0.0,0.0
3,70,112,total,0.0,0.0
3,70,113,total,0.0,0.0
3,70,114,total,0.0,0.0
3,70,115,total,0.0,0.0
3,70,116,total,0.0,0.0
3,70,117,total,0.0,0.0
3,70,118,total,0.0,0.0
3,70,119,total,0.0,0.0
3,70,120,total,0.0,0.0
3,70,122,total,0.0,0.0
3,70,122,total,0.0,0.0
3,70,123,total,0.0,0.0
3,70,125,total,0.0,0.0
3,70,125,total,0.0,0.0
3,70,126,total,0.0,0.0
3,70,127,total,0.0,0.0
3,70,128,total,0.0,0.0
3,70,129,total,0.0,0.0
3,70,131,total,0.0,0.0
3,70,131,total,0.0,0.0
3,70,133,total,0.0,0.0
3,70,133,total,0.0,0.0
3,70,134,total,0.0,0.0
3,70,135,total,0.0,0.0
3,70,136,total,0.0,0.0
3,70,137,total,0.0,0.0
3,70,138,total,0.0,0.0
3,70,139,total,0.0,0.0
3,70,141,total,0.0,0.0
3,70,141,total,0.0,0.0
3,70,142,total,0.0,0.0
3,70,144,total,0.0,0.0
3,70,144,total,0.0,0.0
3,70,145,total,0.0,0.0
3,70,146,total,0.0,0.0
3,70,147,total,0.0,0.0
3,70,148,total,0.0,0.0
3,70,150,total,0.0,0.0
3,70,150,total,0.0,0.0
3,70,151,total,0.0,0.0
3,70,153,total,0.0,0.0
3,70,153,total,0.0,0.0
3,70,154,total,0.0,0.0
3,70,156,total,0.0,0.0
3,70,156,total,0.0,0.0
3,70,158,total,0.0,0.0
3,70,159,total,0.0,0.0
3,70,160,total,0.0,0.0
3,70,161,total,0.0,0.0
3,70,162,total,0.0,0.0
3,70,163,total,0.0,0.0
3,70,164,total,0.0,0.0
3,70,165,total,0.0,0.0
3,70,166,total,0.0,0.0
3,70,167,total,0.0,0.0
3,70,168,total,0.0,0.0
3,70,169,total,0.0,0.0
3,70,170,total,0.0,0.0
3,70,171,total,0.0,0.0
3,70,172,total,0.0,0.0
3,70,172,total,0.0,0.0
3,71,1,total,0.0,0.0
3,71,2,total,0.0,0.0
3,71,3,total,0.0,0.0
3,71,4,total,0.0,0.0
3,71,5,total,0.0,0.0
3,71,6,total,0.0,0.0
3,71,7,total,0.0,0.0
3,71,8,total,0.0,0.0
3,71,9,total,0.0,0.0
3,71,10,total,0.0,0.0
3,71,11,total,0.0,0.0
3,71,12,total,0.0,0.0
3,71,13,total,0.0,0.0
3,71,14,total,0.0,0.0
3,71,15,total,0.0,0.0
3,71,16,total,0.0,0.0
3,71,17,total,0.0,0.0
3,71,18,total,0.0,0.0
3,71,19,total,0.0,0.0
3,71,20,total,0.0,0.0
3,71,21,total,0.0,0.0
3,71,22,total,0.0,0.0
3,71,23,total,0.0,0.0
3,71,24,total,0.0,0.0
3,71,25,total,0.0,0.0
3,71,26,total,0.0,0.0
3,71,27,total,0.0,0.0
3,71,28,total,0.0,0.0
3,71,29,total,0.0,0.0
3,71,30,total,0.0,0.0
3,71,31,total,0.0,0.0
3,71,32,total,0.0,0.0
3,71,33,total,0.0,0.0
3,71,34,total,0.0,0.0
3,71,35,total,0.0,0.0
3,71,36,total,0.0,0.0
3,71,37,total,0.0,0.0
3,71,38,total,0.0,0.0
3,71,39,total,0.0,0.0
3,71,40,total,0.0,0.0
3,71,41,total,0.0,0.0
3,71,42,total,0.0,0.0
3,71,43,total,0.0,0.0
3,71,44,total,0.0,0.0
3,71,45,total,0.0,0.0
3,71,46,total,0.0,0.0
3,71,47,total,0.0,0.0
3,71,48,total,0.0,0.0
3,71,49,total,0.0,0.0
3,71,50,total,0.0,0.0
3,71,51,total,0.0,0.0
3,71,52,total,0.0,0.0
3,71,53,total,0.0,0.0
3,71,54,total,0.0,0.0
3,71,55,total,0.0,0.0
3,71,56,total,0.0,0.0
3,71,57,total,0.0,0.0
3,71,58,total,0.0,0.0
3,71,59,total,0.0,0.0
3,71,60,total,0.0,0.0
3,71,61,total,0.0,0.0
3,71,62,total,0.0,0.0
3,71,63,total,0.0,0.0
3,71,64,total,0.0,0.0
3,71,65,total,0.0,0.0
3,71,66,total,0.0,0.0
3,71,67,total,0.0,0.0
3,71,68,total,0.0,0.0
3,71,69,total,0.0,0.0
3,71,70,total,0.0,0.0
3,71,71,total,0.0,0.0
3,71,72,total,0.0,0.0
3,71,73,total,0.0,0.0
3,71,74,total,0.0,0.0
3,71,75,total,0.0,0.0
3,71,76,total,0.0,0.0
3,71,77,total,0.0,0.0
3,71,78,total,0.0,0.0
3,71,79,total,0.0,0.0
3,71,80,total,0.0,0.0
3,71,81,total,0.0,0.0
3,71,82,total,0.0,0.0
3,71,83,total,0.0,0.0
3,71,84,total,0.0,0.0
3,71,85,total,0.0,0.0
3,71,86,total,0.0,0.0
3,71,87,total,0.0,0.0
3,71,88,total,0.0,0.0
3,71,89,total,0.0,0.0
3,71,90,total,0.0,0.0
3,71,91,total,0.0,0.0
3,71,92,total,0.0,0.0
3,71,93,total,0.0,0.0
3,71,94,total,0.0,0.0
3,71,95,total,0.0,0.0
3,71,96,total,0.0,0.0
3,71,97,total,0.0,0.0
3,71,98,total,0.0,0.0
3,71,99,total,0.0,0.0
3,71,100,total,0.0,0.0
3,71,101,total,0.0,0.0
3,71,102,total,0.0,0.0
3,71,103,total,0.0,0.0
3,71,104,total,0.0,0.0
3,71,105,total,0.0,0.0
3,71,106,total,0.0,0.0
3,71,107,total,0.0,0.0
3,71,108,total,0.0,0.0
3,71,109,total,0.0,0.0
3,71,110,total,0.0,0.0
3,71,111,total,0.0,0.0
3,71,112,total,0.0,0.0
3,71,113,total,0.0,0.0
3,71,114,total,0.0,0.0
3,71,115,total,0.0,0.0
3,71,116,total,0.0,0.0
3,71,117,total,0.0,0.0
3,71,118,total,0.0,0.0
3,71,119,total,0.0,0.0
3,71,120,total,0.0,0.0
3,71,122,total,0.0,0.0
3,71,122,total,0.0,0.0
3,71,123,total,0.0,0.0
3,71,125,total,0.0,0.0
3,71,125,total,0.0,0.0
3,71,126,total,0.0,0.0
3,71,127,total,0.0,0.0
3,71,128,total,0.0,0.0
3,71,129,total,0.0,0.0
3,71,131,total,0.0,0.0
3,71,131,total,0.0,0.0
3,71,133,total,0.0,0.0
3,71,133,total,0.0,0.0
3,71,134,total,0.0,0.0
3,71,135,total,0.0,0.0
3,71,136,total,0.0,0.0
3,71,137,total,0.0,0.0
3,71,138,total,0.0,0.0
3,71,139,total,0.0,0.0
3,71,141,total,0.0,0.0
3,71,141,total,0.0,0.0
3,71,142,total,0.0,0.0
3,71,144,total,0.0,0.0
3,71,144,total,0.0,0.0
3,71,145,total,0.0,0.0
3,71,146,total,0.0,0.0
3,71,147,total,0.0,0.0
3,71,148,total,0.0,0.0
3,71,150,total,0.0,0.0
3,71,150,total,0.0,0.0
3,71,151,total,0.0,0.0
3,71,153,total,0.0,0.0
3,71,153,total,0.0,0.0
3,71,154,total,0.0,0.0
3,71,156,total,0.0,0.0
3,71,156,total,0.0,0.0
3,71,158,total,0.0,0.0
3,71,159,total,0.0,0.0
3,71,160,total,0.0,0.0
3,71,161,total,0.0,0.0
3,71,162,total,0.0,0.0
3,71,163,total,0.0,0.0
3,71,164,total,0.0,0.0
3,71,165,total,0.0,0.0
3,71,166,total,0.0,0.0
3,71,167,total,0.0,0.0
3,71,168,total,0.0,0.0
3,71,169,total,0.0,0.0
3,71,170,total,0.0,0.0
3,71,171,total,0.0,0.0
3,71,172,total,0.0,0.0
3,71,172,total,0.0,0.0
3,72,1,total,0.0,0.0
3,72,2,total,0.0,0.0
3,72,3,total,0.0,0.0
3,72,4,total,0.0,0.0
3,72,5,total,0.0,0.0
3,72,6,total,0.0,0.0
3,72,7,total,0.0,0.0
3,72,8,total,0.0,0.0
3,72,9,total,0.0,0.0
3,72,10,total,0.0,0.0
3,72,11,total,0.0,0.0
3,72,12,total,0.0,0.0
3,72,13,total,0.0,0.0
3,72,14,total,0.0,0.0
3,72,15,total,0.0,0.0
3,72,16,total,0.0,0.0
3,72,17,total,0.0,0.0
3,72,18,total,0.0,0.0
3,72,19,total,0.0,0.0
3,72,20,total,0.0,0.0
3,72,21,total,0.0,0.0
3,72,22,total,0.0,0.0
3,72,23,total,0.0,0.0
3,72,24,total,0.0,0.0
3,72,25,total,0.0,0.0
3,72,26,total,0.0,0.0
3,72,27,total,0.0,0.0
3,72,28,total,0.0,0.0
3,72,29,total,0.0,0.0
3,72,30,total,0.0,0.0
3,72,31,total,0.0,0.0
3,72,32,total,0.0,0.0
3,72,33,total,0.0,0.0
3,72,34,total,0.0,0.0
3,72,35,total,0.0,0.0
3,72,36,total,0.0,0.0
3,72,37,total,0.0,0.0
3,72,38,total,0.0,0.0
3,72,39,total,0.0,0.0
3,72,40,total,0.0,0.0
3,72,41,total,0.0,0.0
3,72,42,total,0.0,0.0
3,72,43,total,0.0,0.0
3,72,44,total,0.0,0.0
3,72,45,total,0.0,0.0
3,72,46,total,0.0,0.0
3,72,47,total,0.0,0.0
3,72,48,total,0.0,0.0
3,72,49,total,0.0,0.0
3,72,50,total,0.0,0.0
3,72,51,total,0.0,0.0
3,72,52,total,0.0,0.0
3,72,53,total,0.0,0.0
3,72,54,total,0.0,0.0
3,72,55,total,0.0,0.0
3,72,56,total,0.0,0.0
3,72,57,total,0.0,0.0
3,72,58,total,0.0,0.0
3,72,59,total,0.0,0.0
3,72,60,total,0.0,0.0
3,72,61,total,0.0,0.0
3,72,62,total,0.0,0.0
3,72,63,total,0.0,0.0
3,72,64,total,0.0,0.0
3,72,65,total,0.0,0.0
3,72,66,total,0.0,0.0
3,72,67,total,0.0,0.0
3,72,68,total,0.0,0.0
3,72,69,total,0.0,0.0
3,72,70,total,0.0,0.0
3,72,71,total,0.0,0.0
3,72,72,total,0.0,0.0
3,72,73,total,0.0,0.0
3,72,74,total,0.0,0.0
3,72,75,total,0.0,0.0
3,72,76,total,0.0,0.0
3,72,77,total,0.0,0.0
3,72,78,total,0.0,0.0
3,72,79,total,0.0,0.0
3,72,80,total,0.0,0.0
3,72,81,total,0.0,0.0
3,72,82,total,0.0,0.0
3,72,83,total,0.0,0.0
3,72,84,total,0.0,0.0
3,72,85,total,0.0,0.0
3,72,86,total,0.0,0.0
3,72,87,total,0.0,0.0
3,72,88,total,0.0,0.0
3,72,89,total,0.0,0.0
3,72,90,total,0.0,0.0
3,72,91,total,0.0,0.0
3,72,92,total,0.0,0.0
3,72,93,total,0.0,0.0
3,72,94,total,0.0,0.0
3,72,95,total,0.0,0.0
3,72,96,total,0.0,0.0
3,72,97,total,0.0,0.0
3,72,98,total,0.0,0.0
3,72,99,total,0.0,0.0
3,72,100,total,0.0,0.0
3,72,101,total,0.0,0.0
3,72,102,total,0.0,0.0
3,72,103,total,0.0,0.0
3,72,104,total,0.0,0.0
3,72,105,total,0.0,0.0
3,72,106,total,0.0,0.0
3,72,107,total,0.0,0.0
3,72,108,total,0.0,0.0
3,72,109,total,0.0,0.0
3,72,110,total,0.0,0.0
3,72,111,total,0.0,0.0
3,72,112,total,0.0,0.0
3,72,113,total,0.0,0.0
3,72,114,total,0.0,0.0
3,72,115,total,0.0,0.0
3,72,116,total,0.0,0.0
3,72,117,total,0.0,0.0
3,72,118,total,0.0,0.0
3,72,119,total,0.0,0.0
3,72,120,total,0.0,0.0
3,72,122,total,0.0,0.0
3,72,122,total,0.0,0.0
3,72,123,total,0.0,0.0
3,72,125,total,0.0,0.0
3,72,125,total,0.0,0.0
3,72,126,total,0.0,0.0
3,72,127,total,0.0,0.0
3,72,128,total,0.0,0.0
3,72,129,total,0.0,0.0
3,72,131,total,0.0,0.0
3,72,131,total,0.0,0.0
3,72,133,total,0.0,0.0
3,72,133,total,0.0,0.0
3,72,134,total,0.0,0.0
3,72,135,total,0.0,0.0
3,72,136,total,0.0,0.0
3,72,137,total,0.0,0.0
3,72,138,total,0.0,0.0
3,72,139,total,0.0,0.0
3,72,141,total,0.0,0.0
3,72,141,total,0.0,0.0
3,72,142,total,0.0,0.0
3,72,144,total,0.0,0.0
3,72,144,total,0.0,0.0
3,72,145,total,0.0,0.0
3,72,146,total,0.0,0.0
3,72,147,total,0.0,0.0
3,72,148,total,0.0,0.0
3,72,150,total,0.0,0.0
3,72,150,total,0.0,0.0
3,72,151,total,0.0,0.0
3,72,153,total,0.0,0.0
3,72,153,total,0.0,0.0
3,72,154,total,0.0,0.0
3,72,156,total,0.0,0.0
3,72,156,total,0.0,0.0
3,72,158,total,0.0,0.0
3,72,159,total,0.0,0.0
3,72,160,total,0.0,0.0
3,72,161,total,0.0,0.0
3,72,162,total,0.0,0.0
3,72,163,total,0.0,0.0
3,72,164,total,0.0,0.0
3,72,165,total,0.0,0.0
3,72,166,total,0.0,0.0
3,72,167,total,0.0,0.0
3,72,168,total,0.0,0.0
3,72,169,total,0.0,0.0
3,72,170,total,0.0,0.0
3,72,171,total,0.0,0.0
3,72,172,total,0.0,0.0
3,72,172,total,0.0,0.0
3,73,1,total,0.0,0.0
3,73,2,total,0.0,0.0
3,73,3,total,0.0,0.0
3,73,4,total,0.0,0.0
3,73,5,total,0.0,0.0
3,73,6,total,0.0,0.0
3,73,7,total,0.0,0.0
3,73,8,total,0.0,0.0
3,73,9,total,0.0,0.0
3,73,10,total,0.0,0.0
3,73,11,total,0.0,0.0
3,73,12,total,0.0,0.0
3,73,13,total,0.0,0.0
3,73,14,total,0.0,0.0
3,73,15,total,0.0,0.0
3,73,16,total,0.0,0.0
3,73,17,total,0.0,0.0
3,73,18,total,0.0,0.0
3,73,19,total,0.0,0.0
3,73,20,total,0.0,0.0
3,73,21,total,0.0,0.0
3,73,22,total,0.0,0.0
3,73,23,total,0.0,0.0
3,73,24,total,0.0,0.0
3,73,25,total,0.0,0.0
3,73,26,total,0.0,0.0
3,73,27,total,0.0,0.0
3,73,28,total,0.0,0.0
3,73,29,total,0.0,0.0
3,73,30,total,0.0,0.0
3,73,31,total,0.0,0.0
3,73,32,total,0.0,0.0
3,73,33,total,0.0,0.0
3,73,34,total,0.0,0.0
3,73,35,total,0.0,0.0
3,73,36,total,0.0,0.0
3,73,37,total,0.0,0.0
3,73,38,total,0.0,0.0
3,73,39,total,0.0,0.0
3,73,40,total,0.0,0.0
3,73,41,total,0.0,0.0
3,73,42,total,0.0,0.0
3,73,43,total,0.0,0.0
3,73,44,total,0.0,0.0
3,73,45,total,0.0,0.0
3,73,46,total,0.0,0.0
3,73,47,total,0.0,0.0
3,73,48,total,0.0,0.0
3,73,49,total,0.0,0.0
3,73,50,total,0.0,0.0
3,73,51,total,0.0,0.0
3,73,52,total,0.0,0.0
3,73,53,total,0.0,0.0
3,73,54,total,0.0,0.0
3,73,55,total,0.0,0.0
3,73,56,total,0.0,0.0
3,73,57,total,0.0,0.0
3,73,58,total,0.0,0.0
3,73,59,total,1.1022908491171068,1.5588746685011674
3,73,60,total,0.0,0.0
3,73,61,total,0.0,0.0
3,73,62,total,0.0,0.0
3,73,63,total,0.0,0.0
3,73,64,total,0.0,0.0
3,73,65,total,0.0,0.0
3,73,66,total,0.0,0.0
3,73,67,total,0.0,0.0
3,73,68,total,0.0,0.0
3,73,69,total,0.0,0.0
3,73,70,total,0.0,0.0
3,73,71,total,0.0,0.0
3,73,72,total,0.0,0.0
3,73,73,total,0.0,0.0
3,73,74,total,0.0,0.0
3,73,75,total,0.0,0.0
3,73,76,total,0.0,0.0
3,73,77,total,0.0,0.0
3,73,78,total,0.0,0.0
3,73,79,total,0.0,0.0
3,73,80,total,0.0,0.0
3,73,81,total,0.0,0.0
3,73,82,total,0.0,0.0
3,73,83,total,0.0,0.0
3,73,84,total,0.0,0.0
3,73,85,total,0.0,0.0
3,73,86,total,0.0,0.0
3,73,87,total,0.0,0.0
3,73,88,total,0.0,0.0
3,73,89,total,0.0,0.0
3,73,90,total,0.0,0.0
3,73,91,total,0.0,0.0
3,73,92,total,0.0,0.0
3,73,93,total,0.0,0.0
3,73,94,total,0.0,0.0
3,73,95,total,0.0,0.0
3,73,96,total,0.0,0.0
3,73,97,total,0.0,0.0
3,73,98,total,0.0,0.0
3,73,99,total,0.0,0.0
3,73,100,total,0.0,0.0
3,73,101,total,0.0,0.0
3,73,102,total,0.0,0.0
3,73,103,total,0.0,0.0
3,73,104,total,0.0,0.0
3,73,105,total,0.0,0.0
3,73,106,total,0.0,0.0
3,73,107,total,0.0,0.0
3,73,108,total,0.0,0.0
3,73,109,total,0.0,0.0
3,73,110,total,0.0,0.0
3,73,111,total,0.0,0.0
3,73,112,total,0.0,0.0
3,73,113,total,0.0,0.0
3,73,114,total,0.0,0.0
3,73,115,total,0.0,0.0
3,73,116,total,0.0,0.0
3,73,117,total,0.0,0.0
3,73,118,total,0.0,0.0
3,73,119,total,0.0,0.0
3,73,120,total,0.0,0.0
3,73,122,total,0.0,0.0
3,73,122,total,0.0,0.0
3,73,123,total,0.0,0.0
3,73,125,total,0.0,0.0
3,73,125,total,0.0,0.0
3,73,126,total,0.0,0.0
3,73,127,total,0.0,0.0
3,73,128,total,0.0,0.0
3,73,129,total,0.0,0.0
3,73,131,total,0.0,0.0
3,73,131,total,0.0,0.0
3,73,133,total,0.0,0.0
3,73,133,total,0.0,0.0
3,73,134,total,0.0,0.0
3,73,135,total,0.0,0.0
3,73,136,total,0.0,0.0
3,73,137,total,0.0,0.0
3,73,138,total,0.0,0.0
3,73,139,total,0.0,0.0
3,73,141,total,0.0,0.0
3,73,141,total,0.0,0.0
3,73,142,total,0.0,0.0
3,73,144,total,0.0,0.0
3,73,144,total,0.0,0.0
3,73,145,total,0.0,0.0
3,73,146,total,0.0,0.0
3,73,147,total,0.0,0.0
3,73,148,total,0.0,0.0
3,73,150,total,0.0,0.0
3,73,150,total,0.0,0.0
3,73,151,total,0.0,0.0
3,73,153,total,0.0,0.0
3,73,153,total,0.0,0.0
3,73,154,total,0.0,0.0
3,73,156,total,0.0,0.0
3,73,156,total,0.0,0.0
3,73,158,total,0.0,0.0
3,73,159,total,0.0,0.0
3,73,160,total,0.0,0.0
3,73,161,total,0.0,0.0
3,73,162,total,0.0,0.0
3,73,163,total,0.0,0.0
3,73,164,total,0.0,0.0
3,73,165,total,0.0,0.0
3,73,166,total,0.0,0.0
3,73,167,total,0.0,0.0
3,73,168,total,0.0,0.0
3,73,169,total,0.0,0.0
3,73,170,total,0.0,0.0
3,73,171,total,0.0,0.0
3,73,172,total,0.0,0.0
3,73,172,total,0.0,0.0
3,74,1,total,0.0,0.0
3,74,2,total,0.0,0.0
3,74,3,total,0.0,0.0
3,74,4,total,0.0,0.0
3,74,5,total,0.0,0.0
3,74,6,total,0.0,0.0
3,74,7,total,0.0,0.0
3,74,8,total,0.0,0.0
3,74,9,total,0.0,0.0
3,74,10,total,0.0,0.0
3,74,11,total,0.0,0.0
3,74,12,total,0.0,0.0
3,74,13,total,0.0,0.0
3,74,14,total,0.0,0.0
3,74,15,total,0.0,0.0
3,74,16,total,0.0,0.0
3,74,17,total,0.0,0.0
3,74,18,total,0.0,0.0
3,74,19,total,0.0,0.0
3,74,20,total,0.0,0.0
3,74,21,total,0.0,0.0
3,74,22,total,0.0,0.0
3,74,23,total,0.0,0.0
3,74,24,total,0.0,0.0
3,74,25,total,0.0,0.0
3,74,26,total,0.0,0.0
3,74,27,total,0.0,0.0
3,74,28,total,0.0,0.0
3,74,29,total,0.0,0.0
3,74,30,total,0.0,0.0
3,74,31,total,0.0,0.0
3,74,32,total,0.0,0.0
3,74,33,total,0.0,0.0
3,74,34,total,0.0,0.0
3,74,35,total,0.0,0.0
3,74,36,total,0.0,0.0
3,74,37,total,0.0,0.0
3,74,38,total,0.0,0.0
3,74,39,total,0.0,0.0
3,74,40,total,0.0,0.0
3,74,41,total,0.0,0.0
3,74,42,total,0.0,0.0
3,74,43,total,0.0,0.0
3,74,44,total,0.0,0.0
3,74,45,total,0.0,0.0
3,74,46,total,0.0,0.0
3,74,47,total,0.0,0.0
3,74,48,total,0.0,0.0
3,74,49,total,0.0,0.0
3,74,50,total,0.0,0.0
3,74,51,total,0.0,0.0
3,74,52,total,0.0,0.0
3,74,53,total,0.0,0.0
3,74,54,total,0.0,0.0
3,74,55,total,0.0,0.0
3,74,56,total,0.0,0.0
3,74,57,total,0.0,0.0
3,74,58,total,1.1454680768336494,1.6199364895235733
3,74,59,total,0.0,0.0
3,74,60,total,0.0,0.0
3,74,61,total,0.0,0.0
3,74,62,total,0.0,0.0
3,74,63,total,0.0,0.0
3,74,64,total,0.0,0.0
3,74,65,total,0.0,0.0
3,74,66,total,0.0,0.0
3,74,67,total,0.0,0.0
3,74,68,total,0.0,0.0
3,74,69,total,0.0,0.0
3,74,70,total,0.0,0.0
3,74,71,total,0.0,0.0
3,74,72,total,0.0,0.0
3,74,73,total,0.0,0.0
3,74,74,total,0.5988276689275801,0.8468702109216494
3,74,75,total,0.0,0.0
3,74,76,total,0.0,0.0
3,74,77,total,0.0,0.0
3,74,78,total,0.0,0.0
3,74,79,total,0.0,0.0
3,74,80,total,0.0,0.0
3,74,81,total,0.0,0.0
3,74,82,total,0.0,0.0
3,74,83,total,0.0,0.0
3,74,84,total,0.0,0.0
3,74,85,total,0.0,0.0
3,74,86,total,0.0,0.0
3,74,87,total,0.0,0.0
3,74,88,total,0.0,0.0
3,74,89,total,0.0,0.0
3,74,90,total,0.0,0.0
3,74,91,total,0.0,0.0
3,74,92,total,0.0,0.0
3,74,93,total,0.0,0.0
3,74,94,total,0.0,0.0
3,74,95,total,0.0,0.0
3,74,96,total,0.0,0.0
3,74,97,total,0.0,0.0
3,74,98,total,0.0,0.0
3,74,99,total,0.0,0.0
3,74,100,total,0.0,0.0
3,74,101,total,0.0,0.0
3,74,102,total,0.0,0.0
3,74,103,total,0.0,0.0
3,74,104,total,0.0,0.0
3,74,105,total,0.0,0.0
3,74,106,total,0.0,0.0
3,74,107,total,0.0,0.0
3,74,108,total,0.0,0.0
3,74,109,total,0.0,0.0
3,74,110,total,0.0,0.0
3,74,111,total,0.0,0.0
3,74,112,total,0.0,0.0
3,74,113,total,0.0,0.0
3,74,114,total,0.0,0.0
3,74,115,total,0.0,0.0
3,74,116,total,0.0,0.0
3,74,117,total,0.0,0.0
3,74,118,total,0.0,0.0
3,74,119,total,0.0,0.0
3,74,120,total,0.0,0.0
3,74,122,total,0.0,0.0
3,74,122,total,0.0,0.0
3,74,123,total,0.0,0.0
3,74,125,total,0.0,0.0
3,74,125,total,0.0,0.0
3,74,126,total,0.0,0.0
3,74,127,total,0.0,0.0
3,74,128,total,0.0,0.0
3,74,129,total,0.0,0.0
3,74,131,total,0.0,0.0
3,74,131,total,0.0,0.0
3,74,133,total,0.0,0.0
3,74,133,total,0.0,0.0
3,74,134,total,0.0,0.0
3,74,135,total,0.0,0.0
3,74,136,total,0.0,0.0
3,74,137,total,0.0,0.0
3,74,138,total,0.0,0.0
3,74,139,total,0.0,0.0
3,74,141,total,0.0,0.0
3,74,141,total,0.0,0.0
3,74,142,total,0.0,0.0
3,74,144,total,0.0,0.0
3,74,144,total,0.0,0.0
3,74,145,total,0.0,0.0
3,74,146,total,0.0,0.0
3,74,147,total,0.0,0.0
3,74,148,total,0.0,0.0
3,74,150,total,0.0,0.0
3,74,150,total,0.0,0.0
3,74,151,total,0.0,0.0
3,74,153,total,0.0,0.0
3,74,153,total,0.0,0.0
3,74,154,total,0.0,0.0
3,74,156,total,0.0,0.0
3,74,156,total,0.0,0.0
3,74,158,total,0.0,0.0
3,74,159,total,0.0,0.0
3,74,160,total,0.0,0.0
3,74,161,total,0.0,0.0
3,74,162,total,0.0,0.0
3,74,163,total,0.0,0.0
3,74,164,total,0.0,0.0
3,74,165,total,0.0,0.0
3,74,166,total,0.0,0.0
3,74,167,total,0.0,0.0
3,74,168,total,0.0,0.0
3,74,169,total,0.0,0.0
3,74,170,total,0.0,0.0
3,74,171,total,0.0,0.0
3,74,172,total,0.0,0.0
3,74,172,total,0.0,0.0
3,75,1,total,0.0,0.0
3,75,2,total,0.0,0.0
3,75,3,total,0.0,0.0
3,75,4,total,0.0,0.0
3,75,5,total,0.0,0.0
3,75,6,total,0.0,0.0
3,75,7,total,0.0,0.0
3,75,8,total,0.0,0.0
3,75,9,total,0.0,0.0
3,75,10,total,0.0,0.0
3,75,11,total,0.0,0.0
3,75,12,total,0.0,0.0
3,75,13,total,0.0,0.0
3,75,14,total,0.0,0.0
3,75,15,total,0.0,0.0
3,75,16,total,0.0,0.0
3,75,17,total,0.0,0.0
3,75,18,total,0.0,0.0
3,75,19,total,0.0,0.0
3,75,20,total,0.0,0.0
3,75,21,total,0.0,0.0
3,75,22,total,0.0,0.0
3,75,23,total,0.0,0.0
3,75,24,total,0.0,0.0
3,75,25,total,0.0,0.0
3,75,26,total,0.0,0.0
3,75,27,total,0.0,0.0
3,75,28,total,0.0,0.0
3,75,29,total,0.0,0.0
3,75,30,total,0.0,0.0
3,75,31,total,0.0,0.0
3,75,32,total,0.0,0.0
3,75,33,total,0.0,0.0
3,75,34,total,0.0,0.0
3,75,35,total,0.0,0.0
3,75,36,total,0.0,0.0
3,75,37,total,0.0,0.0
3,75,38,total,0.0,0.0
3,75,39,total,0.0,0.0
3,75,40,total,0.0,0.0
3,75,41,total,0.0,0.0
3,75,42,total,0.0,0.0
3,75,43,total,0.0,0.0
3,75,44,total,0.0,0.0
3,75,45,total,0.0,0.0
3,75,46,total,0.0,0.0
3,75,47,total,0.0,0.0
3,75,48,total,0.0,0.0
3,75,49,total,0.0,0.0
3,75,50,total,0.0,0.0
3,75,51,total,0.0,0.0
3,75,52,total,0.0,0.0
3,75,53,total,0.0,0.0
3,75,54,total,0.0,0.0
3,75,55,total,0.0,0.0
3,75,56,total,0.0,0.0
