cell,group in,group out,nuclide,mean,std. dev.
2,34,170,total,0.0,0.0
2,34,171,total,0.0,0.0
2,34,172,total,0.0,0.0
2,34,172,total,0.0,0.0
2,35,1,total,0.0,0.0
2,35,2,total,0.0,0.0
2,35,3,total,0.0,0.0
2,35,4,total,0.0,0.0
2,35,5,total,0.0,0.0
2,35,6,total,0.0,0.0
2,35,7,total,0.0,0.0
2,35,8,total,0.0,0.0
2,35,9,total,0.0,0.0
2,35,10,total,0.0,0.0
2,35,11,total,0.0,0.0
2,35,12,total,0.0,0.0
2,35,13,total,0.0,0.0
2,35,14,total,0.0,0.0
2,35,15,total,0.0,0.0
2,35,16,total,0.0,0.0
2,35,17,total,0.0,0.0
2,35,18,total,0.0,0.0
2,35,19,total,0.0,0.0
2,35,20,total,0.0,0.0
2,35,21,total,0.0,0.0
2,35,22,total,0.0,0.0
2,35,23,total,0.0,0.0
2,35,24,total,0.0,0.0
2,35,25,total,0.0,0.0
2,35,26,total,0.0,0.0
2,35,27,total,0.0,0.0
2,35,28,total,0.0,0.0
2,35,29,total,0.0,0.0
2,35,30,total,0.0,0.0
2,35,31,total,0.0,0.0
2,35,32,total,0.0,0.0
2,35,33,total,0.0,0.0
2,35,34,total,0.0,0.0
2,35,35,total,0.0,0.0
2,35,36,total,0.0,0.0
2,35,37,total,0.0,0.0
2,35,38,total,0.0,0.0
2,35,39,total,0.0,0.0
2,35,40,total,0.0,0.0
2,35,41,total,0.0,0.0
2,35,42,total,0.0,0.0
2,35,43,total,0.0,0.0
2,35,44,total,0.0,0.0
2,35,45,total,0.0,0.0
2,35,46,total,0.0,0.0
2,35,47,total,0.0,0.0
2,35,48,total,0.0,0.0
2,35,49,total,0.0,0.0
2,35,50,total,0.0,0.0
2,35,51,total,0.0,0.0
2,35,52,total,0.0,0.0
2,35,53,total,0.0,0.0
2,35,54,total,0.0,0.0
2,35,55,total,0.0,0.0
2,35,56,total,0.0,0.0
2,35,57,total,0.0,0.0
2,35,58,total,0.0,0.0
2,35,59,total,0.0,0.0
2,35,60,total,0.0,0.0
2,35,61,total,0.0,0.0
2,35,62,total,0.0,0.0
2,35,63,total,0.0,0.0
2,35,64,total,0.0,0.0
2,35,65,total,0.0,0.0
2,35,66,total,0.0,0.0
2,35,67,total,0.0,0.0
2,35,68,total,0.0,0.0
2,35,69,total,0.0,0.0
2,35,70,total,0.0,0.0
2,35,71,total,0.0,0.0
2,35,72,total,0.0,0.0
2,35,73,total,0.0,0.0
2,35,74,total,0.0,0.0
2,35,75,total,0.0,0.0
2,35,76,total,0.0,0.0
2,35,77,total,0.0,0.0
2,35,78,total,0.0,0.0
2,35,79,total,0.0,0.0
2,35,80,total,0.0,0.0
2,35,81,total,0.0,0.0
2,35,82,total,0.0,0.0
2,35,83,total,0.0,0.0
2,35,84,total,0.0,0.0
2,35,85,total,0.0,0.0
2,35,86,total,0.0,0.0
2,35,87,total,0.0,0.0
2,35,88,total,0.0,0.0
2,35,89,total,0.0,0.0
2,35,90,total,0.0,0.0
2,35,91,total,0.0,0.0
2,35,92,total,0.0,0.0
2,35,93,total,0.0,0.0
2,35,94,total,0.0,0.0
2,35,95,total,0.0,0.0
2,35,96,total,0.0,0.0
2,35,97,total,0.0,0.0
2,35,98,total,0.0,0.0
2,35,99,total,0.0,0.0
2,35,100,total,0.0,0.0
2,35,101,total,0.0,0.0
2,35,102,total,0.0,0.0
2,35,103,total,0.0,0.0
2,35,104,total,0.0,0.0
2,35,105,total,0.0,0.0
2,35,106,total,0.0,0.0
2,35,107,total,0.0,0.0
2,35,108,total,0.0,0.0
2,35,109,total,0.0,0.0
2,35,110,total,0.0,0.0
2,35,111,total,0.0,0.0
2,35,112,total,0.0,0.0
2,35,113,total,0.0,0.0
2,35,114,total,0.0,0.0
2,35,115,total,0.0,0.0
2,35,116,total,0.0,0.0
2,35,117,total,0.0,0.0
2,35,118,total,0.0,0.0
2,35,119,total,0.0,0.0
2,35,120,total,0.0,0.0
2,35,122,total,0.0,0.0
2,35,122,total,0.0,0.0
2,35,123,total,0.0,0.0
2,35,125,total,0.0,0.0
2,35,125,total,0.0,0.0
2,35,126,total,0.0,0.0
2,35,127,total,0.0,0.0
2,35,128,total,0.0,0.0
2,35,129,total,0.0,0.0
2,35,131,total,0.0,0.0
2,35,131,total,0.0,0.0
2,35,133,total,0.0,0.0
2,35,133,total,0.0,0.0
2,35,134,total,0.0,0.0
2,35,135,total,0.0,0.0
2,35,136,total,0.0,0.0
2,35,137,total,0.0,0.0
2,35,138,total,0.0,0.0
2,35,139,total,0.0,0.0
2,35,141,total,0.0,0.0
2,35,141,total,0.0,0.0
2,35,142,total,0.0,0.0
2,35,144,total,0.0,0.0
2,35,144,total,0.0,0.0
2,35,145,total,0.0,0.0
2,35,146,total,0.0,0.0
2,35,147,total,0.0,0.0
2,35,148,total,0.0,0.0
2,35,150,total,0.0,0.0
2,35,150,total,0.0,0.0
2,35,151,total,0.0,0.0
2,35,153,total,0.0,0.0
2,35,153,total,0.0,0.0
2,35,154,total,0.0,0.0
2,35,156,total,0.0,0.0
2,35,156,total,0.0,0.0
2,35,158,total,0.0,0.0
2,35,159,total,0.0,0.0
2,35,160,total,0.0,0.0
2,35,161,total,0.0,0.0
2,35,162,total,0.0,0.0
2,35,163,total,0.0,0.0
2,35,164,total,0.0,0.0
2,35,165,total,0.0,0.0
2,35,166,total,0.0,0.0
2,35,167,total,0.0,0.0
2,35,168,total,0.0,0.0
2,35,169,total,0.0,0.0
2,35,170,total,0.0,0.0
2,35,171,total,0.0,0.0
2,35,172,total,0.0,0.0
2,35,172,total,0.0,0.0
2,36,1,total,0.0,0.0
2,36,2,total,0.0,0.0
2,36,3,total,0.0,0.0
2,36,4,total,0.0,0.0
2,36,5,total,0.0,0.0
2,36,6,total,0.0,0.0
2,36,7,total,0.0,0.0
2,36,8,total,0.0,0.0
2,36,9,total,0.0,0.0
2,36,10,total,0.0,0.0
2,36,11,total,0.0,0.0
2,36,12,total,0.0,0.0
2,36,13,total,0.0,0.0
2,36,14,total,0.0,0.0
2,36,15,total,0.0,0.0
2,36,16,total,0.0,0.0
2,36,17,total,0.0,0.0
2,36,18,total,0.0,0.0
2,36,19,total,0.0,0.0
2,36,20,total,0.0,0.0
2,36,21,total,0.0,0.0
2,36,22,total,0.0,0.0
2,36,23,total,0.0,0.0
2,36,24,total,0.0,0.0
2,36,25,total,0.0,0.0
2,36,26,total,0.0,0.0
2,36,27,total,0.0,0.0
2,36,28,total,0.0,0.0
2,36,29,total,0.0,0.0
2,36,30,total,0.0,0.0
2,36,31,total,0.0,0.0
2,36,32,total,0.0,0.0
2,36,33,total,0.0,0.0
2,36,34,total,0.0,0.0
2,36,35,total,0.0,0.0
2,36,36,total,0.0,0.0
2,36,37,total,0.0,0.0
2,36,38,total,0.0,0.0
2,36,39,total,0.0,0.0
2,36,40,total,0.0,0.0
2,36,41,total,0.0,0.0
2,36,42,total,0.0,0.0
2,36,43,total,0.0,0.0
2,36,44,total,0.0,0.0
2,36,45,total,0.0,0.0
2,36,46,total,0.0,0.0
2,36,47,total,0.0,0.0
2,36,48,total,0.0,0.0
2,36,49,total,0.0,0.0
2,36,50,total,0.0,0.0
2,36,51,total,0.0,0.0
2,36,52,total,0.0,0.0
2,36,53,total,0.0,0.0
2,36,54,total,0.0,0.0
2,36,55,total,0.0,0.0
2,36,56,total,0.0,0.0
2,36,57,total,0.0,0.0
2,36,58,total,0.0,0.0
2,36,59,total,0.0,0.0
2,36,60,total,0.0,0.0
2,36,61,total,0.0,0.0
2,36,62,total,0.0,0.0
2,36,63,total,0.0,0.0
2,36,64,total,0.0,0.0
2,36,65,total,0.0,0.0
2,36,66,total,0.0,0.0
2,36,67,total,0.0,0.0
2,36,68,total,0.0,0.0
2,36,69,total,0.0,0.0
2,36,70,total,0.0,0.0
2,36,71,total,0.0,0.0
2,36,72,total,0.0,0.0
2,36,73,total,0.0,0.0
2,36,74,total,0.0,0.0
2,36,75,total,0.0,0.0
2,36,76,total,0.0,0.0
2,36,77,total,0.0,0.0
2,36,78,total,0.0,0.0
2,36,79,total,0.0,0.0
2,36,80,total,0.0,0.0
2,36,81,total,0.0,0.0
2,36,82,total,0.0,0.0
2,36,83,total,0.0,0.0
2,36,84,total,0.0,0.0
2,36,85,total,0.0,0.0
2,36,86,total,0.0,0.0
2,36,87,total,0.0,0.0
2,36,88,total,0.0,0.0
2,36,89,total,0.0,0.0
2,36,90,total,0.0,0.0
2,36,91,total,0.0,0.0
2,36,92,total,0.0,0.0
2,36,93,total,0.0,0.0
2,36,94,total,0.0,0.0
2,36,95,total,0.0,0.0
2,36,96,total,0.0,0.0
2,36,97,total,0.0,0.0
2,36,98,total,0.0,0.0
2,36,99,total,0.0,0.0
2,36,100,total,0.0,0.0
2,36,101,total,0.0,0.0
2,36,102,total,0.0,0.0
2,36,103,total,0.0,0.0
2,36,104,total,0.0,0.0
2,36,105,total,0.0,0.0
2,36,106,total,0.0,0.0
2,36,107,total,0.0,0.0
2,36,108,total,0.0,0.0
2,36,109,total,0.0,0.0
2,36,110,total,0.0,0.0
2,36,111,total,0.0,0.0
2,36,112,total,0.0,0.0
2,36,113,total,0.0,0.0
2,36,114,total,0.0,0.0
2,36,115,total,0.0,0.0
2,36,116,total,0.0,0.0
2,36,117,total,0.0,0.0
2,36,118,total,0.0,0.0
2,36,119,total,0.0,0.0
2,36,120,total,0.0,0.0
2,36,122,total,0.0,0.0
2,36,122,total,0.0,0.0
2,36,123,total,0.0,0.0
2,36,125,total,0.0,0.0
2,36,125,total,0.0,0.0
2,36,126,total,0.0,0.0
2,36,127,total,0.0,0.0
2,36,128,total,0.0,0.0
2,36,129,total,0.0,0.0
2,36,131,total,0.0,0.0
2,36,131,total,0.0,0.0
2,36,133,total,0.0,0.0
2,36,133,total,0.0,0.0
2,36,134,total,0.0,0.0
2,36,135,total,0.0,0.0
2,36,136,total,0.0,0.0
2,36,137,total,0.0,0.0
2,36,138,total,0.0,0.0
2,36,139,total,0.0,0.0
2,36,141,total,0.0,0.0
2,36,141,total,0.0,0.0
2,36,142,total,0.0,0.0
2,36,144,total,0.0,0.0
2,36,144,total,0.0,0.0
2,36,145,total,0.0,0.0
2,36,146,total,0.0,0.0
2,36,147,total,0.0,0.0
2,36,148,total,0.0,0.0
2,36,150,total,0.0,0.0
2,36,150,total,0.0,0.0
2,36,151,total,0.0,0.0
2,36,153,total,0.0,0.0
2,36,153,total,0.0,0.0
2,36,154,total,0.0,0.0
2,36,156,total,0.0,0.0
2,36,156,total,0.0,0.0
2,36,158,total,0.0,0.0
2,36,159,total,0.0,0.0
2,36,160,total,0.0,0.0
2,36,161,total,0.0,0.0
2,36,162,total,0.0,0.0
2,36,163,total,0.0,0.0
2,36,164,total,0.0,0.0
2,36,165,total,0.0,0.0
2,36,166,total,0.0,0.0
2,36,167,total,0.0,0.0
2,36,168,total,0.0,0.0
2,36,169,total,0.0,0.0
2,36,170,total,0.0,0.0
2,36,171,total,0.0,0.0
2,36,172,total,0.0,0.0
2,36,172,total,0.0,0.0
2,37,1,total,0.0,0.0
2,37,2,total,0.0,0.0
2,37,3,total,0.0,0.0
2,37,4,total,0.0,0.0
2,37,5,total,0.0,0.0
2,37,6,total,0.0,0.0
2,37,7,total,0.0,0.0
2,37,8,total,0.0,0.0
2,37,9,total,0.0,0.0
2,37,10,total,0.0,0.0
2,37,11,total,0.0,0.0
2,37,12,total,0.0,0.0
2,37,13,total,0.0,0.0
2,37,14,total,0.0,0.0
2,37,15,total,0.0,0.0
2,37,16,total,0.0,0.0
2,37,17,total,0.0,0.0
2,37,18,total,0.0,0.0
2,37,19,total,0.0,0.0
2,37,20,total,0.0,0.0
2,37,21,total,0.0,0.0
2,37,22,total,0.0,0.0
2,37,23,total,0.0,0.0
2,37,24,total,0.0,0.0
2,37,25,total,0.0,0.0
2,37,26,total,0.0,0.0
2,37,27,total,0.0,0.0
2,37,28,total,0.0,0.0
2,37,29,total,0.0,0.0
2,37,30,total,0.0,0.0
2,37,31,total,0.0,0.0
2,37,32,total,0.0,0.0
2,37,33,total,0.0,0.0
2,37,34,total,0.0,0.0
2,37,35,total,0.0,0.0
2,37,36,total,0.0,0.0
2,37,37,total,0.0,0.0
2,37,38,total,0.0,0.0
2,37,39,total,0.0,0.0
2,37,40,total,0.0,0.0
2,37,41,total,0.0,0.0
2,37,42,total,0.0,0.0
2,37,43,total,0.0,0.0
2,37,44,total,0.0,0.0
2,37,45,total,0.0,0.0
2,37,46,total,0.0,0.0
2,37,47,total,0.0,0.0
2,37,48,total,0.0,0.0
2,37,49,total,0.0,0.0
2,37,50,total,0.0,0.0
2,37,51,total,0.0,0.0
2,37,52,total,0.0,0.0
2,37,53,total,0.0,0.0
2,37,54,total,0.0,0.0
2,37,55,total,0.0,0.0
2,37,56,total,0.0,0.0
2,37,57,total,0.0,0.0
2,37,58,total,0.0,0.0
2,37,59,total,0.0,0.0
2,37,60,total,0.0,0.0
2,37,61,total,0.0,0.0
2,37,62,total,0.0,0.0
2,37,63,total,0.0,0.0
2,37,64,total,0.0,0.0
2,37,65,total,0.0,0.0
2,37,66,total,0.0,0.0
2,37,67,total,0.0,0.0
2,37,68,total,0.0,0.0
2,37,69,total,0.0,0.0
2,37,70,total,0.0,0.0
2,37,71,total,0.0,0.0
2,37,72,total,0.0,0.0
2,37,73,total,0.0,0.0
2,37,74,total,0.0,0.0
2,37,75,total,0.0,0.0
2,37,76,total,0.0,0.0
2,37,77,total,0.0,0.0
2,37,78,total,0.0,0.0
2,37,79,total,0.0,0.0
2,37,80,total,0.0,0.0
2,37,81,total,0.0,0.0
2,37,82,total,0.0,0.0
2,37,83,total,0.0,0.0
2,37,84,total,0.0,0.0
2,37,85,total,0.0,0.0
2,37,86,total,0.0,0.0
2,37,87,total,0.0,0.0
2,37,88,total,0.0,0.0
2,37,89,total,0.0,0.0
2,37,90,total,0.0,0.0
2,37,91,total,0.0,0.0
2,37,92,total,0.0,0.0
2,37,93,total,0.0,0.0
2,37,94,total,0.0,0.0
2,37,95,total,0.0,0.0
2,37,96,total,0.0,0.0
2,37,97,total,0.0,0.0
2,37,98,total,0.0,0.0
2,37,99,total,0.0,0.0
2,37,100,total,0.0,0.0
2,37,101,total,0.0,0.0
2,37,102,total,0.0,0.0
2,37,103,total,0.0,0.0
2,37,104,total,0.0,0.0
2,37,105,total,0.0,0.0
2,37,106,total,0.0,0.0
2,37,107,total,0.0,0.0
2,37,108,total,0.0,0.0
2,37,109,total,0.0,0.0
2,37,110,total,0.0,0.0
2,37,111,total,0.0,0.0
2,37,112,total,0.0,0.0
2,37,113,total,0.0,0.0
2,37,114,total,0.0,0.0
2,37,115,total,0.0,0.0
2,37,116,total,0.0,0.0
2,37,117,total,0.0,0.0
2,37,118,total,0.0,0.0
2,37,119,total,0.0,0.0
2,37,120,total,0.0,0.0
2,37,122,total,0.0,0.0
2,37,122,total,0.0,0.0
2,37,123,total,0.0,0.0
2,37,125,total,0.0,0.0
2,37,125,total,0.0,0.0
2,37,126,total,0.0,0.0
2,37,127,total,0.0,0.0
2,37,128,total,0.0,0.0
2,37,129,total,0.0,0.0
2,37,131,total,0.0,0.0
2,37,131,total,0.0,0.0
2,37,133,total,0.0,0.0
2,37,133,total,0.0,0.0
2,37,134,total,0.0,0.0
2,37,135,total,0.0,0.0
2,37,136,total,0.0,0.0
2,37,137,total,0.0,0.0
2,37,138,total,0.0,0.0
2,37,139,total,0.0,0.0
2,37,141,total,0.0,0.0
2,37,141,total,0.0,0.0
2,37,142,total,0.0,0.0
2,37,144,total,0.0,0.0
2,37,144,total,0.0,0.0
2,37,145,total,0.0,0.0
2,37,146,total,0.0,0.0
2,37,147,total,0.0,0.0
2,37,148,total,0.0,0.0
2,37,150,total,0.0,0.0
2,37,150,total,0.0,0.0
2,37,151,total,0.0,0.0
2,37,153,total,0.0,0.0
2,37,153,total,0.0,0.0
2,37,154,total,0.0,0.0
2,37,156,total,0.0,0.0
2,37,156,total,0.0,0.0
2,37,158,total,0.0,0.0
2,37,159,total,0.0,0.0
2,37,160,total,0.0,0.0
2,37,161,total,0.0,0.0
2,37,162,total,0.0,0.0
2,37,163,total,0.0,0.0
2,37,164,total,0.0,0.0
2,37,165,total,0.0,0.0
2,37,166,total,0.0,0.0
2,37,167,total,0.0,0.0
2,37,168,total,0.0,0.0
2,37,169,total,0.0,0.0
2,37,170,total,0.0,0.0
2,37,171,total,0.0,0.0
2,37,172,total,0.0,0.0
2,37,172,total,0.0,0.0
2,38,1,total,0.0,0.0
2,38,2,total,0.0,0.0
2,38,3,total,0.0,0.0
2,38,4,total,0.0,0.0
2,38,5,total,0.0,0.0
2,38,6,total,0.0,0.0
2,38,7,total,0.0,0.0
2,38,8,total,0.0,0.0
2,38,9,total,0.0,0.0
2,38,10,total,0.0,0.0
2,38,11,total,0.0,0.0
2,38,12,total,0.0,0.0
2,38,13,total,0.0,0.0
2,38,14,total,0.0,0.0
2,38,15,total,0.0,0.0
2,38,16,total,0.0,0.0
2,38,17,total,0.0,0.0
2,38,18,total,0.0,0.0
2,38,19,total,0.0,0.0
2,38,20,total,0.0,0.0
2,38,21,total,0.0,0.0
2,38,22,total,0.0,0.0
2,38,23,total,0.0,0.0
2,38,24,total,0.0,0.0
2,38,25,total,0.0,0.0
2,38,26,total,0.0,0.0
2,38,27,total,0.0,0.0
2,38,28,total,0.0,0.0
2,38,29,total,0.0,0.0
2,38,30,total,0.0,0.0
2,38,31,total,0.0,0.0
2,38,32,total,0.0,0.0
2,38,33,total,0.0,0.0
2,38,34,total,0.0,0.0
2,38,35,total,0.0,0.0
2,38,36,total,0.0,0.0
2,38,37,total,0.0,0.0
2,38,38,total,0.0,0.0
2,38,39,total,0.0,0.0
2,38,40,total,0.0,0.0
2,38,41,total,0.0,0.0
2,38,42,total,0.0,0.0
2,38,43,total,0.0,0.0
2,38,44,total,0.0,0.0
2,38,45,total,0.0,0.0
2,38,46,total,0.0,0.0
2,38,47,total,0.0,0.0
2,38,48,total,0.0,0.0
2,38,49,total,0.0,0.0
2,38,50,total,0.0,0.0
2,38,51,total,0.0,0.0
2,38,52,total,0.0,0.0
2,38,53,total,0.0,0.0
2,38,54,total,0.0,0.0
2,38,55,total,0.0,0.0
2,38,56,total,0.0,0.0
2,38,57,total,0.0,0.0
2,38,58,total,0.0,0.0
2,38,59,total,0.0,0.0
2,38,60,total,0.0,0.0
2,38,61,total,0.0,0.0
2,38,62,total,0.0,0.0
2,38,63,total,0.0,0.0
2,38,64,total,0.0,0.0
2,38,65,total,0.0,0.0
2,38,66,total,0.0,0.0
2,38,67,total,0.0,0.0
2,38,68,total,0.0,0.0
2,38,69,total,0.0,0.0
2,38,70,total,0.0,0.0
2,38,71,total,0.0,0.0
2,38,72,total,0.0,0.0
2,38,73,total,0.0,0.0
2,38,74,total,0.0,0.0
2,38,75,total,0.0,0.0
2,38,76,total,0.0,0.0
2,38,77,total,0.0,0.0
2,38,78,total,0.0,0.0
2,38,79,total,0.0,0.0
2,38,80,total,0.0,0.0
2,38,81,total,0.0,0.0
2,38,82,total,0.0,0.0
2,38,83,total,0.0,0.0
2,38,84,total,0.0,0.0
2,38,85,total,0.0,0.0
2,38,86,total,0.0,0.0
2,38,87,total,0.0,0.0
2,38,88,total,0.0,0.0
2,38,89,total,0.0,0.0
2,38,90,total,0.0,0.0
2,38,91,total,0.0,0.0
2,38,92,total,0.0,0.0
2,38,93,total,0.0,0.0
2,38,94,total,0.0,0.0
2,38,95,total,0.0,0.0
2,38,96,total,0.0,0.0
2,38,97,total,0.0,0.0
2,38,98,total,0.0,0.0
2,38,99,total,0.0,0.0
2,38,100,total,0.0,0.0
2,38,101,total,0.0,0.0
2,38,102,total,0.0,0.0
2,38,103,total,0.0,0.0
2,38,104,total,0.0,0.0
2,38,105,total,0.0,0.0
2,38,106,total,0.0,0.0
2,38,107,total,0.0,0.0
2,38,108,total,0.0,0.0
2,38,109,total,0.0,0.0
2,38,110,total,0.0,0.0
2,38,111,total,0.0,0.0
2,38,112,total,0.0,0.0
2,38,113,total,0.0,0.0
2,38,114,total,0.0,0.0
2,38,115,total,0.0,0.0
2,38,116,total,0.0,0.0
2,38,117,total,0.0,0.0
2,38,118,total,0.0,0.0
2,38,119,total,0.0,0.0
2,38,120,total,0.0,0.0
2,38,122,total,0.0,0.0
2,38,122,total,0.0,0.0
2,38,123,total,0.0,0.0
2,38,125,total,0.0,0.0
2,38,125,total,0.0,0.0
2,38,126,total,0.0,0.0
2,38,127,total,0.0,0.0
2,38,128,total,0.0,0.0
2,38,129,total,0.0,0.0
2,38,131,total,0.0,0.0
2,38,131,total,0.0,0.0
2,38,133,total,0.0,0.0
2,38,133,total,0.0,0.0
2,38,134,total,0.0,0.0
2,38,135,total,0.0,0.0
2,38,136,total,0.0,0.0
2,38,137,total,0.0,0.0
2,38,138,total,0.0,0.0
2,38,139,total,0.0,0.0
2,38,141,total,0.0,0.0
2,38,141,total,0.0,0.0
2,38,142,total,0.0,0.0
2,38,144,total,0.0,0.0
2,38,144,total,0.0,0.0
2,38,145,total,0.0,0.0
2,38,146,total,0.0,0.0
2,38,147,total,0.0,0.0
2,38,148,total,0.0,0.0
2,38,150,total,0.0,0.0
2,38,150,total,0.0,0.0
2,38,151,total,0.0,0.0
2,38,153,total,0.0,0.0
2,38,153,total,0.0,0.0
2,38,154,total,0.0,0.0
2,38,156,total,0.0,0.0
2,38,156,total,0.0,0.0
2,38,158,total,0.0,0.0
2,38,159,total,0.0,0.0
2,38,160,total,0.0,0.0
2,38,161,total,0.0,0.0
2,38,162,total,0.0,0.0
2,38,163,total,0.0,0.0
2,38,164,total,0.0,0.0
2,38,165,total,0.0,0.0
2,38,166,total,0.0,0.0
2,38,167,total,0.0,0.0
2,38,168,total,0.0,0.0
2,38,169,total,0.0,0.0
2,38,170,total,0.0,0.0
2,38,171,total,0.0,0.0
2,38,172,total,0.0,0.0
2,38,172,total,0.0,0.0
2,39,1,total,0.0,0.0
2,39,2,total,0.0,0.0
2,39,3,total,0.0,0.0
2,39,4,total,0.0,0.0
2,39,5,total,0.0,0.0
2,39,6,total,0.0,0.0
2,39,7,total,0.0,0.0
2,39,8,total,0.0,0.0
2,39,9,total,0.0,0.0
2,39,10,total,0.0,0.0
2,39,11,total,0.0,0.0
2,39,12,total,0.0,0.0
2,39,13,total,0.0,0.0
2,39,14,total,0.0,0.0
2,39,15,total,0.0,0.0
2,39,16,total,0.0,0.0
2,39,17,total,0.0,0.0
2,39,18,total,0.0,0.0
2,39,19,total,0.0,0.0
2,39,20,total,0.0,0.0
2,39,21,total,0.0,0.0
2,39,22,total,0.0,0.0
2,39,23,total,0.0,0.0
2,39,24,total,0.0,0.0
2,39,25,total,0.0,0.0
2,39,26,total,0.0,0.0
2,39,27,total,0.0,0.0
2,39,28,total,0.0,0.0
2,39,29,total,0.0,0.0
2,39,30,total,0.0,0.0
2,39,31,total,0.0,0.0
2,39,32,total,0.0,0.0
2,39,33,total,0.0,0.0
2,39,34,total,0.0,0.0
2,39,35,total,0.0,0.0
2,39,36,total,0.0,0.0
2,39,37,total,0.0,0.0
2,39,38,total,0.0,0.0
2,39,39,total,0.0,0.0
2,39,40,total,0.0,0.0
2,39,41,total,0.0,0.0
2,39,42,total,0.0,0.0
2,39,43,total,0.0,0.0
2,39,44,total,0.0,0.0
2,39,45,total,0.0,0.0
2,39,46,total,0.0,0.0
2,39,47,total,0.0,0.0
2,39,48,total,0.0,0.0
2,39,49,total,0.0,0.0
2,39,50,total,0.0,0.0
2,39,51,total,0.0,0.0
2,39,52,total,0.0,0.0
2,39,53,total,0.0,0.0
2,39,54,total,0.0,0.0
2,39,55,total,0.0,0.0
2,39,56,total,0.0,0.0
2,39,57,total,0.0,0.0
2,39,58,total,0.0,0.0
2,39,59,total,0.0,0.0
2,39,60,total,0.0,0.0
2,39,61,total,0.0,0.0
2,39,62,total,0.0,0.0
2,39,63,total,0.0,0.0
2,39,64,total,0.0,0.0
2,39,65,total,0.0,0.0
2,39,66,total,0.0,0.0
2,39,67,total,0.0,0.0
2,39,68,total,0.0,0.0
2,39,69,total,0.0,0.0
2,39,70,total,0.0,0.0
2,39,71,total,0.0,0.0
2,39,72,total,0.0,0.0
2,39,73,total,0.0,0.0
2,39,74,total,0.0,0.0
2,39,75,total,0.0,0.0
2,39,76,total,0.0,0.0
2,39,77,total,0.0,0.0
2,39,78,total,0.0,0.0
2,39,79,total,0.0,0.0
2,39,80,total,0.0,0.0
2,39,81,total,0.0,0.0
2,39,82,total,0.0,0.0
2,39,83,total,0.0,0.0
2,39,84,total,0.0,0.0
2,39,85,total,0.0,0.0
2,39,86,total,0.0,0.0
2,39,87,total,0.0,0.0
2,39,88,total,0.0,0.0
2,39,89,total,0.0,0.0
2,39,90,total,0.0,0.0
2,39,91,total,0.0,0.0
2,39,92,total,0.0,0.0
2,39,93,total,0.0,0.0
2,39,94,total,0.0,0.0
2,39,95,total,0.0,0.0
2,39,96,total,0.0,0.0
2,39,97,total,0.0,0.0
2,39,98,total,0.0,0.0
2,39,99,total,0.0,0.0
2,39,100,total,0.0,0.0
2,39,101,total,0.0,0.0
2,39,102,total,0.0,0.0
2,39,103,total,0.0,0.0
2,39,104,total,0.0,0.0
2,39,105,total,0.0,0.0
2,39,106,total,0.0,0.0
2,39,107,total,0.0,0.0
2,39,108,total,0.0,0.0
2,39,109,total,0.0,0.0
2,39,110,total,0.0,0.0
2,39,111,total,0.0,0.0
2,39,112,total,0.0,0.0
2,39,113,total,0.0,0.0
2,39,114,total,0.0,0.0
2,39,115,total,0.0,0.0
2,39,116,total,0.0,0.0
2,39,117,total,0.0,0.0
2,39,118,total,0.0,0.0
2,39,119,total,0.0,0.0
2,39,120,total,0.0,0.0
2,39,122,total,0.0,0.0
2,39,122,total,0.0,0.0
2,39,123,total,0.0,0.0
2,39,125,total,0.0,0.0
2,39,125,total,0.0,0.0
2,39,126,total,0.0,0.0
2,39,127,total,0.0,0.0
2,39,128,total,0.0,0.0
2,39,129,total,0.0,0.0
2,39,131,total,0.0,0.0
2,39,131,total,0.0,0.0
2,39,133,total,0.0,0.0
2,39,133,total,0.0,0.0
2,39,134,total,0.0,0.0
2,39,135,total,0.0,0.0
2,39,136,total,0.0,0.0
2,39,137,total,0.0,0.0
2,39,138,total,0.0,0.0
2,39,139,total,0.0,0.0
2,39,141,total,0.0,0.0
2,39,141,total,0.0,0.0
2,39,142,total,0.0,0.0
2,39,144,total,0.0,0.0
2,39,144,total,0.0,0.0
2,39,145,total,0.0,0.0
2,39,146,total,0.0,0.0
2,39,147,total,0.0,0.0
2,39,148,total,0.0,0.0
2,39,150,total,0.0,0.0
2,39,150,total,0.0,0.0
2,39,151,total,0.0,0.0
2,39,153,total,0.0,0.0
2,39,153,total,0.0,0.0
2,39,154,total,0.0,0.0
2,39,156,total,0.0,0.0
2,39,156,total,0.0,0.0
2,39,158,total,0.0,0.0
2,39,159,total,0.0,0.0
2,39,160,total,0.0,0.0
2,39,161,total,0.0,0.0
2,39,162,total,0.0,0.0
2,39,163,total,0.0,0.0
2,39,164,total,0.0,0.0
2,39,165,total,0.0,0.0
2,39,166,total,0.0,0.0
2,39,167,total,0.0,0.0
2,39,168,total,0.0,0.0
2,39,169,total,0.0,0.0
2,39,170,total,0.0,0.0
2,39,171,total,0.0,0.0
2,39,172,total,0.0,0.0
2,39,172,total,0.0,0.0
2,40,1,total,0.0,0.0
2,40,2,total,0.0,0.0
2,40,3,total,0.0,0.0
2,40,4,total,0.0,0.0
2,40,5,total,0.0,0.0
2,40,6,total,0.0,0.0
2,40,7,total,0.0,0.0
2,40,8,total,0.0,0.0
2,40,9,total,0.0,0.0
